abortion,-1.0
adventure,-1.0
afterlife,-0.9842891585914414
agnostic,-0.5828497430962253
agnosticism,-0.9366895678179477
agnostics,-1.0
air,-0.4642792368863805
allah,-0.7140411047414941
amwriting,-1.0
anarchism,-1.0
andrews,-0.5205084716369803
angels,-0.8700247678420144
answersinreason,-0.46052366257264116
antireligion,-0.6651953485657082
antitheism,-0.6490898666673456
antitheist,-0.5583777179711727
aphorisms,-0.9237113736787186
apologetics,-1.0
apostate,-0.5100250690196971
arrogant,-0.7630110062588773
atheism,-1.0
atheismftw,-0.44610785111075085
atheismiswinning,-0.66479702110147
atheismplus,-0.665831785873191
atheist,0.7205924657839113
atheistbuddhist,-0.5472920509138225
atheistcommunity,-0.44782855933006194
atheisthotline,-0.700266465576508
atheistrollcall,-0.4654978887486465
atheists,-0.8659400962346817
athiest,-1.0
baloney,-0.5301083160987861
beleive,-0.5067213207944453
belief,-1.0
beliefs,-0.645258579841489
believe,-0.6743642652333336
believers,-0.8141130042184466
bible,-0.775239858501134
biblestudy,-0.9731437204156248
bibleverse,-0.9800491593311284
blasphemy,-0.7786610903840145
book,-0.8459115154316612
books,-0.9211105659275576
buddhism,-0.9180771214987753
carpethefuckingdiem,-0.41287040682288423
caseyvsthebible,-1.0
catholic,-0.8258056412945751
catholicchurch,-0.7351188197950699
catholicism,-0.8342821675060108
catholics,-0.8923583493146351
catholictwitter,-0.6556529673487
cdnpoli,-0.937583162706405
christ,-0.8388869842454508
christian,-1.0
christianity,-1.0
christians,-0.811358621799409
christmas,-0.925445915225487
church,-0.5754320409317953
comcstrip,-1.0
comedy,-0.9408762026966229
communism,-1.0
coronavirus,-0.9532065671206271
covid,-0.9293331987072213
covid19,-1.0
covid_19,-0.8402334604142777
creation,-0.8579507847998619
creationism,-0.829877866385127
creator,-0.6661027163367069
cult,-0.7341304025795338
cults,-0.5761221452001061
davewarnock,-0.41287040682288423
death,-0.7361949941839774
debate,-0.9865659789298454
deism,-1.0
disbelievers,-0.5959050527472709
doubt,-0.8041995780010662
dyingoutloud,-0.48788061575615865
earth,-0.6373788197615775
easter,-0.8580207933552788
ebook,-1.0
education,-0.9674234513801903
emptythepews,-0.41477993188385015
esoteric,-1.0
eternally,-0.6191661698638949
ethics,-0.696217617559516
evangelical,-1.0
evangelicals,-0.7233462339032831
evangelism,-1.0
evidence,-0.8014581086217097
evil,-0.8530007742168558
evolution,-1.0
exchristian,-0.505874152592237
exmuslim,-0.4391771496628846
exvangelical,-0.7042006451503158
facts,-0.851881854039896
faith,-0.9010184900019809
feminism,-0.98720426154523
ffrf,-1.0
fire,-0.6430087686509813
free,-0.8783616619394105
freedom,-0.9270282772885448
freedomfromreligion,-0.6725595099987245
freethinker,-0.36545483838115145
freethinkers,-0.4332452434906324
freethought,-0.8280471980383983
freethouqht,-0.5381076290478277
funny,-0.9008048090773865
gnosticism,-1.0
god,-1.0
godless,-0.606201632319746
gods,-0.8698791242358566
goodwithoutgod,-0.5734632477158228
gospel,-0.9793730355133454
grace,-0.9347934565531434
growupalready,-1.0
heathen,-0.47442238554757193
heaven,-1.0
heavens,-0.6357699858809627
hell,-0.8259939531430986
hereafter,-0.5726631752315322
history,-0.9804419427098287
holyspirit,-1.0
hope,-1.0
humanism,-0.9289748118326967
humanist,1.0
humanity,-0.5775398502365853
humanrights,-0.7128274409895055
humor,-0.7148891697040599
iartg,-0.8457822329392033
idiotfreezone,-1.0
infectedbloodcomics,-1.0
islam,-0.8751513719996824
israel,-1.0
jcot,-0.8654955089453007
jesus,-1.0
jesuschrist,-0.7227457552255051
jesussaves,-0.7711920672317661
jewish,-0.9471330718839317
jews,-0.8518211900301713
judaism,-0.9752902810586473
kindle,-1.0
knowledge,-0.836054652539083
lgbt,-0.8667760902349207
lgbtq,-0.9359051879940686
life,-0.9766949580640784
light,-0.8059073526425805
logic,-0.5746742925464802
lord,-0.6196935957714736
love,-0.8877181349616902
lovejesus,-0.9195423601728787
maga,-1.0
mentalhealth,-0.9371799801277116
messenger,-0.6494723262808441
ministry,-1.0
morality,-0.7151761279938572
morals,-0.34864489849612584
mormon,-0.6301649770497
moses,-0.8667507818720438
muslim,-0.8521403975325847
muslims,-0.8907189241845922
mysticism,-1.0
mythicism,-0.8124023580605003
nativity,-1.0
nature,-0.7111011372786108
nogod,-0.6259256838061522
nogods,-0.5797675862739492
nogodsneeded,-0.5170051090165708
nogodsnomasters,-0.6043294833107286
nonbeliever,-0.5491572336440106
nones,-1.0
noreligion,-0.6535260731545506
paradise,-0.5598382715857457
paranormal,-1.0
peace,-0.960690553634953
people,-0.7275224745617608
philosophy,-1.0
physics,-0.7872019250230232
podcast,-0.7975539905528953
poem,-1.0
poetry,-1.0
politics,-0.9882852786461619
pray,-0.4547775149684551
prayer,-0.8321280340316267
proofs,-0.6117462989616425
prophet,-0.7944177349030409
pseudoscience,-1.0
psychology,-1.0
punishment,-0.5883640378850437
qadswallop,-0.5428125250014129
quaratinelife,-1.0
quote,-0.8783305092147464
quotes,-1.0
quran,-0.6271506019453811
reality,-0.9617455614738364
reason,-0.8685377147580079
religion,-0.9518303998811221
religionfree,-0.6749506743137007
religionisbullshit,-0.6287794914977078
religionpoisonseverything,-0.6815654654873781
religions,-0.8355313324415788
religiosity,-0.6720661203883673
religious,-0.6750110587909294
religiousfreedom,-0.770423096177987
repost,-0.5870994128949082
resurrection,-0.7023105001623444
richarddawkins,-0.8513478904447412
righteous,-0.6152991311031993
sacrilegesunday,-0.7068240569858849
salvation,-0.9449127975010934
satan,-0.8714244913673568
